age,division_name,department_name,class_name,clothing_id,title,review_text,alike_feedback_count,rating,recommend_index ,date,deparment,sentiment,emotions,summary
29,General,Tops,Blouses,833,"Must have, elegant, chic","This top! i was hesitant to try this on because it felt too busy, however it is a must have. it's just the right amount of lace and detail. i am typically an m in retailer tops (sometimes l depending on the designer; i'm a 32/34ddd). i initially tried a l in this thinking it had no stretch but ended up going with the medium. the arms were a tad tight but stretched slightly after an hour of wear and it fits perfectly everywhere. i think if you size up it will be too ""blousy."" highly recommend this-",3,5,1,2022-02-07 04:06:51.428571428,"Marketing, Product and Quality Assurance",positive,"hesitant, must have, right amount, fits perfectly, highly recommend","lace and detail, size up will be too ""blousy"""
34,General,Tops,Blouses,820,Worth every penny!,The material this top is made of is extremely comfortable and flattering for my body type.  i normally wear 12/14 and 12 fit great (if you have a d or bigger you may need a bigger size) spillage is possible with wrong size lol.,9,5,1,2022-02-07 22:37:42.857142857,Product and Quality Assurance,positive,"comfortable, flattering, great, spillage, wrong size","comfortable and flattering material, great fit, watch out for spillage"
42,General,Bottoms,Jeans,1028,Perfect high rise,"Citizens of humanity jeans are excellent!!! i prefer high rise & this brand is my favorite. i like the clean lines & plain design. the material is comfortable- substantial with just enough stretch in the material which makes them super comfortable. i'm not constantly pulling these jeans up, they hold their shape really well & wash well too. they run tts.",4,5,1,2022-02-08 17:08:34.285714285,Product and Quality Assurance,positive,"excellent, favorite, comfortable, substantial, super",comfortable jeans with excellent quality and design
43,General Petite,Tops,Knits,862,A little short....,"While i love this top ( beautiful color and pattern) i found it to be a bit short.  if it were a few inches longer i would be thrilled.  i'm 5'8 ,  curvy, and have a long torso-- so that may be the problem. i will say that within 2 hours of wearing this, i had 5 strangers stop me and comment re: how pretty it is. i am keeping it :)",0,4,1,2022-02-09 11:39:25.714285714,"Marketing, Product and Quality Assurance",positive,"love, thrilled, pretty, keeping","beautiful color and pattern, strangers complimented, keeping"
54,General Petite,Bottoms,Pants,1059,Wanted to love these but didn't,I sized up based on other reviews which was good advice. i am typically a size 6 but sized up to a 10. the pants are very unique and i think on the right body type would look amazing. it seems like someone with curves and a small waist might fit these splendidly...but that's not me. i had some extra material puffing about in the zipper region. i also expected the material to be thicker but found it to be more silky.,1,3,0,2022-02-10 06:10:17.142857142,Product and Quality Assurance,negative,"unique emotions - disappointment, surprise, curiosity, dissatisfaction, confusion","pants not suitable for my body type, material not as expected."
31,General,Bottoms,Shorts,417,"Great length, true to size despite initial snug","These shorts are comfortable and are just the right length. i have the blue and it isn't as bright as shown in the pictures, but it's a great color nonetheless that coordinates well with many wardrobe items. when i tried on my usual 25, i found the waist fit a bit snug so i bought the 26 for a comfortable fit. i should've stayed with my usual size though, because after wearing for an entire day, the shorts loosened up quite a bit and developed a saggy look to them. i'm so disappointed with this",1,4,1,2022-02-11 00:41:08.571428571,"Product and Quality Assurance, Inventory Management",negative,"comfortable, disappointed, great, snug, saggy",shorts are comfortable but loosen up and develop a saggy look
43,General,Dresses,Dresses,1078,,,0,5,1,2022-02-11 19:12:00.000000000,,,,
40,General,Tops,Blouses,829,Great prints,"I am submitting this review because there were size issues mentioned in some reviews. i generally wear a size 4 but often size up to a 6 because i'm a d cup. i purchased an 8 in this because of reviews saying it was small. trying it on , the 8 is fine but it does tent out a lot at the bottom. i think i may have been fine with the 6 because of that; it seems a little big from the back view.",0,4,1,2022-02-12 13:42:51.428571428,Inventory Management,negative,"frustration, uncertainty, disappointment, confusion, dissatisfaction","size issues mentioned in reviews, tenting at the bottom, may have been fine with size 6"
56,Initmates,Intimate,Lounge,278,Leggings,"These are very well constructed, medium weight, besutiful leggings.",0,3,1,2022-02-13 08:13:42.857142857,Product and Quality Assurance,positive,"well-constructed, medium weight, beautiful","well-constructed, medium weight, beautiful leggings"
26,General,Bottoms,Pants,1061,Love it so much!,"This jumpsuit is so, so cute. i tried it on in an xs in store but needed a petite. i ordered the xsp online, received it, but honestly it's still a little big. the xxsp is sold out, but i love the piece so much i think i'm going to have it taken in. trust me, it's just as cute as it looks, if not cuter!",0,4,1,2022-02-14 02:44:34.285714285,Inventory Management,positive,"cute, love","jumpsuit is cute, need petite size, will have it taken in"
60,General,Tops,Blouses,840,,"I really want to love this shirt, but the small is just way too big on me. for reference, i'm a 32d (which is why i didn't want to size down much more than a small), 5'6' and 125 and i'm drowning in this. i'm going to try it with different bottoms and ultimately will keep it because i do love the quality. just size down a couple of sizes!!",0,4,1,2022-02-14 21:15:25.714285714,Product and Quality Assurance,negative,"love, big, drowning, quality, size down","shirt too big, love quality, size down"
60,General,Dresses,Dresses,1197,Most comfortable fabric i've ever worn,"I originally bought this dress in another color back when retailer was doing the 25% off dresses promotion a few months ago. i had seen it on a store associate at my local store and absolutely loved it, but hemmed and hawed at the original price. it was a splurge even at 25% off, but as soon as i put it on i was in love. this dress is so soft. i wore it to see some old friends, and after every hug i received a comment about how unbelievably soft it was! the material is thick enough to have a decen",0,5,1,2022-02-15 15:46:17.142857142,"Marketing, Sales",positive,"loved, soft, unbelievably, hug, decen","dress is soft, received compliments, material is thick"
42,General Petite,Tops,Sweaters,941,,"Gorgeous and soft, luxurious feeling sweater! i purchased this in the pink/purple color that is no longer showing as available and just love it. it's unbelievably soft, feels like a blanket. i found that if you sort of fold the neck line under a little, it drapes like a cowl neck a little and not quite as off the shoulder....as it's very cold where i am...can't see wearing it that far off during the winter! that was my solution and i love it! i'm typically and xs, bought the xxs b/c it appeared",21,5,1,2022-02-16 10:17:08.571428571,"Marketing, Product and Quality Assurance",positive,"gorgeous, soft, luxurious, love, unbelievably","soft and luxurious sweater, love the pink/purple color."
60,General,Tops,Blouses,831,Cute and different!,"More flattering than it looks on the model. comes in at the waist on me. i ordered it in blue, and it's very pretty; will go nice with a business suit but requires a cami underneath for work occasions.",0,4,1,2022-02-17 04:48:00.000000000,"Marketing, Product and Quality Assurance",positive,"flattering, pretty, nice, requires, work","flattering, pretty, nice, requires, work"
35,General,Bottoms,Skirts,1020,,"Great versatile skirt, very flattering",0,5,1,2022-02-17 23:18:51.428571428,Marketing,positive,"great, versatile, flattering","great versatile skirt, very flattering"
83,General Petite,Tops,Knits,872,Beautiful and unique.,"Love this top, just received it today.
it is a very artistic interpretation for a casual top.
the blue is gorgeous!
the unique style of the peplm and the details on the front set this apart!
runs a little shorter, but i feel the length enhances it;s beauty, and is appropriate for the overall design.
love !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
ordered my usual size and it fits perfectly.",9,5,1,2022-02-18 17:49:42.857142857,Product and Quality Assurance,positive,"love, artistic, gorgeous, unique, beauty","artistic interpretation, unique style, gorgeous blue, perfect fit"
